DNABERTBACTSTRAT,NT2PHAGESTRAT,NT2BACTSTRAT,MEGADNAPHAGESTRAT,CLASSIFIER,DNABERTPHAGESTRAT,MEGADNABACTSTRAT,F1Score1,Average
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},MaxStrategy,MaxStrategy,0.9554155560940151,.9554
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TfidfStrategy,TruncateStrategy,0.9525529865125242,.9525
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},Tf4idfStrategy,TKPertStrategy,0.9577395577395578,.9577
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TfidfStrategy,MaxStrategy,0.9506618531889289,.9506
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TKPertStrategy,TKPertStrategy,0.9506618531889289,.9506
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},Tf4idfStrategy,TfidfStrategy,0.9450999277630628,.9450
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},Tf4idfStrategy,MaxStrategy,0.9504352030947776,.9504
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TfidfStrategy,TfidfStrategy,0.9489244081240236,.9489
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},Tf4idfStrategy,TruncateStrategy,0.9529326574945691,.9529
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TfidfStrategy,Tf4idfStrategy,0.9523004468059414,.9523
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},Tf4idfStrategy,Tf4idfStrategy,0.9509898599710285,.9509
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},MaxStrategy,TKPertStrategy,0.9299094405160651,.9299
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TKPertStrategy,TfidfStrategy,0.9557956777996071,.9557
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TKPertStrategy,TruncateStrategy,0.9558913871482982,.9558
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TKPertStrategy,MaxStrategy,0.9559872141627734,.9559
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TKPertStrategy,Tf4idfStrategy,0.9553154922661429,.9553
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TKPertStrategy,TruncateStrategy,0.9482426576793451,.9482
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TKPertStrategy,MaxStrategy,0.9424071179511844,.9424
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TruncateStrategy,TKPertStrategy,0.9494998192117633,.9494
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"RandomForestClassifier","sklearn_model_params":{"n_estimators":350,"n_jobs":1}}},TKPertStrategy,TKPertStrategy,0.95506997299288,.9550
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TKPertStrategy,TfidfStrategy,0.9458812260536398,.9458
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TfidfStrategy,TKPertStrategy,0.9519913367825773,.9519
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TKPertStrategy,Tf4idfStrategy,0.946014187808104,.9460
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},Tf4idfStrategy,TKPertStrategy,0.9514047992282647,.9514
TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,{"name":"BasicMLPClassifier","params":{"mlp_params":[128,64],"dropout":0.2}},TKPertStrategy,TKPertStrategy,0.950471128291858,.9504
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"LGBMClassifier","sklearn_model_params":{"n_estimators":350,"num_leaves":63,"n_jobs":1}}},MaxStrategy,TfidfStrategy,0.9618825836499572,.9618
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"LGBMClassifier","sklearn_model_params":{"n_estimators":350,"num_leaves":63,"n_jobs":1}}},TfidfStrategy,MaxStrategy,0.9607843137254901,.9607
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"LGBMClassifier","sklearn_model_params":{"n_estimators":350,"num_leaves":63,"n_jobs":1}}},TfidfStrategy,TfidfStrategy,0.9627085377821393,.9627
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"LGBMClassifier","sklearn_model_params":{"n_estimators":350,"num_leaves":63,"n_jobs":1}}},TruncateStrategy,TruncateStrategy,0.9619818493990681,.9619
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"LGBMClassifier","sklearn_model_params":{"n_estimators":350,"num_leaves":63,"n_jobs":1}}},TfidfStrategy,Tf4idfStrategy,0.962118425891872,.9621
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"LGBMClassifier","sklearn_model_params":{"n_estimators":350,"num_leaves":63,"n_jobs":1}}},MaxStrategy,TruncateStrategy,0.9614534740977168,.9614
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"LGBMClassifier","sklearn_model_params":{"n_estimators":350,"num_leaves":63,"n_jobs":1}}},TruncateStrategy,MaxStrategy,0.9613828613460831,.9613
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"LGBMClassifier","sklearn_model_params":{"n_estimators":350,"num_leaves":63,"n_jobs":1}}},MaxStrategy,Tf4idfStrategy,0.9614206981016534,.9614
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"LGBMClassifier","sklearn_model_params":{"n_estimators":350,"num_leaves":63,"n_jobs":1}}},Tf4idfStrategy,Tf4idfStrategy,0.9626088022557312,.9626
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"LGBMClassifier","sklearn_model_params":{"n_estimators":350,"num_leaves":63,"n_jobs":1}}},TruncateStrategy,TfidfStrategy,0.9628630959676431,.9628
TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,{"name":"SklearnClassifier","params":{"sklearn_model_name":"LGBMClassifier","sklearn_model_params":{"n_estimators":350,"num_leaves":63,"n_jobs":1}}},MaxStrategy,MaxStrategy,0.9623266658485703,.9623
